x,y,z,intensity
-2.42152,3.48801,0.222533,55
-2.41328,3.47743,-0.822768,16
-2.42864,3.49957,0.372678,60
-2.42757,3.49932,-0.674546,15
-2.42645,3.49902,0.52282,25
-2.41792,3.48802,-0.521113,15
-2.41448,3.48436,0.671417,23
-2.41084,3.48039,-0.370412,16
-2.42416,3.50093,0.827729,28
-2.4121,3.48482,-0.222114,15
-2.41451,3.48829,0.979437,46
-2.40647,3.47798,-0.0738237,13
-2.40776,3.48114,1.13415,47
-2.39926,3.48053,0.0737888,19
-2.39835,3.4805,-0.975838,0
-2.40933,3.49644,0.222533,55
-2.40001,3.48421,-0.822387,13
-2.40789,3.49696,0.371458,58
-2.39793,3.48379,-0.669852,15
-2.40798,3.49971,0.521601,19
-2.40461,3.4948,-0.52087,17
-2.4079,3.5009,0.672981,4
-2.40093,3.49207,-0.370761,16
-2.41637,3.51585,0.829256,13
-2.39088,3.48005,-0.221276,16
-2.40011,3.49349,0.978537,48
-2.39771,3.4913,-0.0739284,14
-2.38794,3.47837,1.13052,45
-2.38545,3.48516,0.073719,31
-2.37579,3.47235,-0.971339,0
-2.39547,3.50112,0.222323,55
-2.38179,3.48243,-0.820097,15
-2.39628,3.50493,0.371458,63
-2.37744,3.47867,-0.66735,14
-2.38405,3.48964,0.51892,46
-2.38741,3.49456,-0.519651,13
-2.39405,3.5056,0.672355,13
-2.37811,3.48356,-0.369017,16
-2.37925,3.48654,0.820479,34
-2.3737,3.47971,-0.220753,18
-2.38192,3.49177,0.975838,48
-2.38725,3.50089,-0.0739633,14
-2.37313,3.48148,1.12897,43
-2.37051,3.48809,0.0736143,38
-2.34455,3.4512,-0.96324,1
-2.37201,3.49293,0.221276,60
-2.36251,3.47894,-0.817426,12
-2.38129,3.50791,0.370935,61
-2.36368,3.48327,-0.666724,13
-2.36355,3.48439,0.51697,54
-2.35959,3.47987,-0.516239,15
-2.36185,3.48451,0.666724,27
-2.37101,3.49802,-0.369715,15
-2.36327,3.48791,0.818952,34
-2.35542,3.47764,-0.220125,18
-2.36098,3.48715,0.972238,46
-2.36493,3.49429,-0.0736492,14
-2.35663,3.48335,1.1269,43
-2.3572,3.49469,0.0735793,42
-2.33358,3.46098,-0.96369,1
-2.35088,3.48794,0.220439,57
-2.34267,3.47577,-0.814754,13
-2.36457,3.50959,0.370238,61
-2.35592,3.49805,-0.667975,16
-2.34804,3.48768,0.516239,51
-2.34411,3.48315,-0.515507,17
-2.35849,3.50584,0.669227,11
-2.35434,3.49967,-0.369017,15
-2.3719,3.52709,0.826203,24
-2.33993,3.48087,-0.219811,18
-2.34444,3.4889,0.970439,46
-2.34268,3.48759,-0.073335,13
-2.3423,3.48834,1.12586,42
-2.34054,3.49625,0.0734397,42
-2.32149,3.4691,-0.96369,1
-2.33647,3.49281,0.22023,57
-2.32507,3.47577,-0.812846,15
-2.34013,3.4996,0.36832,64
-2.33601,3.49476,-0.665785,18
-2.33585,3.49585,0.516239,51
-2.32642,3.48305,-0.514289,15
-2.3265,3.48448,0.663595,34
-2.32883,3.48798,-0.366926,18
-2.34867,3.51902,0.822387,25
-2.33109,3.494,-0.220125,18
-2.32901,3.4922,0.969089,54
-2.32938,3.49408,-0.0733001,14
-2.31833,3.47882,1.12017,38
-2.31725,3.48774,0.0730907,34
-2.30828,3.47556,-0.96324,1
-2.32426,3.50094,0.22023,60
-2.314,3.4855,-0.813228,13
-2.32239,3.49945,0.367449,57
-2.3096,3.48149,-0.661718,16
-2.31815,3.49571,0.51502,55
-2.31425,3.49115,-0.514289,15
-2.30996,3.486,0.662344,42
-2.30784,3.4828,-0.365531,17
-2.31686,3.49774,0.815518,28
-2.31226,3.49212,-0.219497,18
-2.32003,3.50518,0.970439,63
-2.31055,3.49219,-0.0730907,14
-2.29978,3.47722,1.11706,27
-2.29626,3.48246,0.0728114,33
-2.28112,3.46082,-0.956942,1
-2.31093,3.50736,0.220125,61
-2.29426,3.48208,-0.810557,15
-2.30687,3.50254,0.366926,55
-2.29526,3.48623,-0.661092,16
-2.29939,3.49383,0.513557,58
-2.30205,3.49921,-0.514289,15
-2.29994,3.49734,0.662969,49
-2.29786,3.49416,-0.36588,17
-2.29601,3.49268,0.812465,18
-2.28909,3.48348,-0.21845,18
-2.30778,3.51326,0.970439,60
-2.29944,3.5019,-0.0731256,14
-2.2908,3.49007,1.11862,22
-2.28409,3.49045,0.0728114,13
-2.27009,3.47039,-0.957392,2
