x,y,z,intensity
-1.85342,-4.32852,-0.578148,13
-1.85912,-4.34184,0.74807,11
-1.85393,-4.32763,-0.411898,11
-1.85463,-4.32718,0.91512,13
-1.8584,-4.33388,-0.24713,14
-1.86778,-4.35365,1.09371,13
-1.85906,-4.33333,-0.0823056,13
-1.85996,-4.33335,1.26355,19
-1.86903,-4.33775,0.0824452,12
-1.87538,-4.34832,0.248177,14
-1.67075,-3.87199,-0.819715,4
-1.87706,-4.34804,0.414338,13
-1.86808,-4.32724,-0.746505,14
-1.87252,-4.33544,0.579854,14
-1.87406,-4.33693,-0.580098,13
-1.88367,-4.35708,0.751824,12
-1.87614,-4.33759,-0.413467,13
-1.87832,-4.34263,0.919699,12
-1.87435,-4.33136,-0.24734,14
-1.88994,-4.36531,1.09821,13
-1.88212,-4.34517,-0.0826546,13
-1.88429,-4.3481,1.26977,21
-1.89054,-4.34587,0.0827244,13
-1.8882,-4.33842,0.247968,15
-1.68279,-3.86463,-0.819334,4
-1.90341,-4.36919,0.416953,13
-1.89107,-4.3388,-0.749634,13
-1.90034,-4.35799,0.583754,14
-1.89236,-4.33764,-0.581073,13
-1.90285,-4.36168,0.753701,12
-1.89849,-4.3496,-0.41521,12
-1.90761,-4.36843,0.926569,12
-1.89745,-4.3431,-0.248386,12
-1.91141,-4.37298,1.10181,12
-1.90053,-4.34806,-0.0828291,13
-1.90799,-4.36307,1.27598,20
-1.91378,-4.35972,0.0831084,10
-1.91458,-4.3574,0.249433,15
-1.69548,-3.85693,-0.818952,4
-1.92105,-4.36799,0.417476,12
-1.91658,-4.35782,-0.754014,14
-1.92277,-4.36983,0.586192,14
-1.91154,-4.34224,-0.582536,13
-1.92284,-4.36585,0.755579,12
-1.91848,-4.35389,-0.416256,12
-1.92842,-4.37646,0.929621,13
-1.92151,-4.35871,-0.249643,13
-1.92905,-4.37374,1.10361,12
-1.92054,-4.35238,-0.0830386,12
-1.93023,-4.37229,1.28064,20
-1.937,-4.36696,0.0833876,10
-1.94102,-4.37192,0.250689,14
-1.7104,-3.85249,-0.819334,4
-1.94029,-4.36821,0.418173,12
-1.93891,-4.36306,-0.756204,14
-1.94921,-4.38418,0.589116,14
-1.93788,-4.35664,-0.58546,13
-1.94923,-4.3801,0.759333,11
-1.93847,-4.35593,-0.417127,15
-1.9516,-4.38337,0.932674,12
-1.94717,-4.37137,-0.250794,11
-1.95218,-4.38055,1.10721,13
-1.94375,-4.35958,-0.0833178,12
-1.95488,-4.38248,1.28581,19
-1.95631,-4.3693,0.0835621,12
-1.96607,-4.38699,0.251945,14
-1.72304,-3.8447,-0.818952,4
-1.96612,-4.38504,0.420439,12
-1.95817,-4.36528,-0.757769,14
-1.96857,-4.38641,0.590335,13
-1.96283,-4.37158,-0.588385,13
-1.97584,-4.39849,0.763713,11
-1.96265,-4.36913,-0.419045,12
-1.97333,-4.39085,0.935727,10
-1.96324,-4.36637,-0.250899,13
-1.97705,-4.39503,1.11261,13
-1.97455,-4.38742,-0.083981,14
-1.97333,-4.38268,1.28788,21
-1.97814,-4.37702,0.0838414,13
-1.9896,-4.3983,0.252992,14
-1.74292,-3.85297,-0.822005,4
-1.98716,-4.39086,0.421659,12
-1.98155,-4.37641,-0.760897,14
-1.99042,-4.39398,0.592285,13
-1.97972,-4.36832,-0.588873,13
-1.99934,-4.40956,0.766842,11
-1.99023,-4.38947,-0.421659,13
-1.99675,-4.40182,0.939544,10
-1.98342,-4.3704,-0.251527,13
-2.00044,-4.40585,1.11711,12
-1.99977,-4.40235,-0.0843998,14
-1.99821,-4.39687,1.2941,20
-2.00669,-4.3992,0.0843998,13
-2.00578,-4.39314,0.253097,12
-1.74821,-3.82901,-0.818189,2
-2.01076,-4.40202,0.423403,12
-2.00748,-4.39283,-0.764965,14
-2.014,-4.40505,0.594722,13
-2.00651,-4.38665,-0.592285,14
-2.01965,-4.41333,0.768719,11
-2.01549,-4.40424,-0.423751,12
-2.02191,-4.41624,0.944123,10
-2.00865,-4.38524,-0.252783,13
-2.01905,-4.40592,1.11891,13
-2.0143,-4.39352,-0.0843649,12
-2.0216,-4.40743,1.29927,17
-2.02872,-4.4067,0.0846791,12
-2.02695,-4.39881,0.253829,14
-1.75499,-3.80862,-0.815136,2
-2.03862,-4.42211,0.426017,12
-2.03439,-4.41091,-0.769345,14
-2.03768,-4.41602,0.59716,13
-2.03013,-4.39764,-0.594722,14
-2.03753,-4.41163,0.769658,9
-2.0367,-4.40984,-0.424971,13
-2.04555,-4.42698,0.947939,12
-2.03148,-4.39452,-0.253725,11
-2.04423,-4.42007,1.12431,13
-2.03466,-4.39736,-0.0845744,12
-2.04509,-4.41788,1.30445,17
