x,y,z,intensity
-0.114474,3.24559,-0.398757,5
-0.107508,3.04809,0.48307,12
-0.106639,3.03852,-0.265999,25
-0.106132,3.03923,0.591126,15
-0.106183,3.05596,-0.160253,86
-0.104604,3.02573,-0.0528459,32
-0.105392,3.06404,0.821492,0
-0.0952534,2.88655,-0.773869,3
-0.100643,3.04988,0.0532647,58
-0.109961,3.35003,-0.773832,1
-0.0997816,3.05618,0.160253,21
-0.0990892,3.05125,-0.593416,1
-0.0979596,3.03283,0.265476,15
-0.102671,3.1787,-0.503719,12
-0.0845808,2.63286,0.323441,12
-0.10257,3.21024,-0.394369,13
-0.09718,3.05831,0.484634,9
-0.0957165,3.02891,-0.265128,22
-0.0964252,3.05134,0.593416,15
-0.0961749,3.06029,-0.160462,49
-0.0945943,3.02686,0.699148,46
-0.0940411,3.02608,-0.0528459,31
-0.094817,3.06825,0.822527,5
-0.0855653,2.88299,-0.772834,9
-0.0895238,3.03422,0.0529855,10
-0.0980371,3.3426,-0.772032,2
-0.0890554,3.05451,0.160148,9
-0.0887782,3.06335,-0.595706,1
-0.0882488,3.04509,0.266522,12
-0.0928254,3.22248,-0.510602,13
-0.0760722,2.65695,0.326366,10
-0.091419,3.21256,-0.394613,25
-0.0863914,3.05469,0.484008,11
-0.0851997,3.03122,-0.265302,25
-0.0850771,3.04578,0.592271,15
-0.0850663,3.06461,-0.160671,10
-0.0842435,3.03497,0.700947,42
-0.0837538,3.03638,-0.0530204,30
-0.074848,2.87749,-0.771281,10
-0.0791776,3.06451,0.0535091,30
-0.0848861,3.30787,-0.763934,2
-0.077706,3.04882,0.159834,13
-0.0770537,3.04403,-0.59189,1
-0.0780964,3.08522,0.270008,22
-0.0807166,3.21095,-0.508725,12
-0.0647475,2.59371,0.318566,15
-0.0793493,3.20097,-0.393151,30
-0.0755843,3.07078,0.486511,16
-0.0744778,3.04745,-0.266697,23
-0.0741043,3.05393,0.593798,12
-0.0738821,3.0669,-0.160776,40
-0.0731198,3.03526,0.700947,7
-0.0731017,3.05666,-0.0533695,27
-0.0867977,3.65597,0.979889,1
-0.0645592,2.88933,-0.774387,10
-0.0679015,3.06278,0.0534742,63
-0.0730623,3.3218,-0.767083,2
-0.0676787,3.07703,0.161299,36
-0.0668551,3.06391,-0.595706,3
-0.0670905,3.09943,0.271229,36
-0.0688633,3.20727,-0.508099,10
-0.0549454,2.58003,0.31686,4
-0.0682591,3.2052,-0.393638,21
-0.0650309,3.07893,0.487763,11
-0.0638404,3.04769,-0.266697,23
-0.0634429,3.05416,0.593798,13
-0.0633399,3.07513,-0.161195,83
-0.0634867,3.08225,0.711745,8
-0.0624322,3.0569,-0.0533695,25
-0.0741128,3.66011,0.980924,26
-0.0550869,2.89532,-0.77594,10
-0.0580075,3.07698,0.0537185,72
-0.062229,3.33176,-0.769333,2
-0.0571767,3.06126,0.160462,22
-0.056512,3.0543,-0.593798,3
-0.0561174,3.06179,0.267917,11
-0.057439,3.16403,-0.501216,6
-0.0463173,2.57623,0.316373,1
-0.0565228,3.14388,-0.386082,9
-0.0546115,3.06727,0.485886,9
-0.05398,3.06183,-0.267917,20
-0.0537934,3.08184,0.59914,13
-0.0530406,3.06933,-0.160881,49
-0.0553212,3.2013,0.739189,13
-0.0520902,3.04509,-0.05316,26
-0.0621375,3.66999,0.983512,23
-0.0453342,2.88583,-0.773351,12
-0.0475246,3.05917,0.0534044,15
-0.05082,3.30857,-0.763934,5
-0.0472176,3.10937,0.162974,7
-0.046354,3.05251,-0.593416,10
-0.0541586,3.60781,0.315678,28
-0.0458613,3.09112,-0.48964,7
-0.0377162,2.5724,0.315885,1
-0.0446,3.07856,-0.378039,11
-0.0439884,3.07337,0.486824,12
-0.0438255,3.06199,-0.267917,22
-0.0435462,3.08004,0.598759,12
-0.042917,3.07348,-0.16109,56
-0.0443335,3.21512,0.742338,13
-0.0415686,3.05325,-0.0532997,25
-0.0492493,3.66439,0.981959,28
-0.0351903,2.88018,-0.771798,13
-0.0442381,3.67317,0.0641201,26
-0.039316,3.31262,-0.764834,6
-0.0429504,3.67271,0.192492,19
-0.0358599,3.06639,-0.596087,13
-0.0425046,3.68966,0.322825,36
-0.0346892,3.05769,-0.484321,9
-0.0287372,2.57252,0.315885,1
-0.0337887,3.07274,-0.377308,13
-0.0333234,3.07943,0.487763,11
-0.0330283,3.05216,-0.267045,20
-0.0325862,3.06054,0.594942,11
-0.0323563,3.08959,-0.161927,23
-0.035056,3.40427,0.785979,1
-0.0310528,3.06738,-0.053544,21
