x,y,z,intensity
0.312004,0.452782,-0.0675156,16
0.876508,1.27199,0.244664,8
0.636402,0.922862,0.217904,36
0.64862,0.939877,0.263643,1
0.298036,0.430419,-0.14028,15
0.941445,1.35962,0.0288663,22
0.308485,0.445343,-0.125073,57
0.697332,1.00632,0.0641639,20
1.18873,1.71419,0.182504,69
0.319692,0.461006,-0.0888548,47
1.0059,1.45,0.216684,33
0.313503,0.451745,-0.0675156,16
0.805465,1.16021,0.223701,10
0.641699,0.923972,0.218667,37
0.659518,0.948923,0.266792,3
0.74885,1.07705,-0.0228976,1
0.945041,1.35468,0.0288314,27
0.691693,0.990783,0.0633265,23
1.20468,1.72494,0.184073,53
0.996171,1.42533,0.213515,23
0.315078,0.450648,-0.0675156,16
0.806114,1.15253,0.222763,12
0.651673,0.931378,0.220957,35
0.663944,0.948211,0.267242,3
0.80079,1.14322,-0.0243636,1
0.300959,0.42838,-0.14028,15
0.952064,1.35465,0.0289012,31
0.367627,0.522886,-0.147568,45
0.696297,0.989996,0.0634312,22
1.20496,1.71258,0.183201,37
0.322902,0.458762,-0.0888548,47
0.995427,1.41373,0.212296,24
0.797616,1.13195,0.219321,14
0.662838,0.94033,0.223628,32
0.665003,0.942703,0.266342,3
0.788634,1.11755,-0.0238749,1
0.954475,1.34805,0.0288314,36
0.702058,0.990818,0.0636405,16
1.20286,1.69698,0.181981,25
1.02792,1.4491,0.218146,21
0.318216,0.448437,-0.0675156,16
0.790128,1.11305,0.216192,16
0.672937,0.947614,0.225918,31
0.675063,0.949907,0.269041,3
0.834243,1.17346,-0.0251315,2
0.303942,0.426269,-0.14028,15
0.953369,1.33657,0.0286569,31
0.713635,0.999741,0.0643732,11
1.19025,1.66683,0.179192,24
0.326097,0.456497,-0.0888548,47
1.06298,1.4875,0.224483,18
0.31978,0.447324,-0.0675156,16
0.798605,1.11671,0.217444,23
0.673956,0.942066,0.225155,27
0.680644,0.950713,0.269941,3
0.833676,1.16404,-0.0249918,17
0.305428,0.425205,-0.14028,15
0.932356,1.29751,0.0278889,18
0.743939,1.03454,0.0667807,10
1.19141,1.6562,0.178495,25
1.08672,1.50955,0.228383,22
0.363102,0.504195,-0.0762902,13
0.79557,1.1043,0.215567,24
0.673797,0.93493,0.22401,23
0.738675,1.0242,0.291537,4
0.842415,1.16761,-0.0251315,38
0.306911,0.424136,-0.14028,15
0.79969,1.10473,0.0238051,9
0.374892,0.517703,-0.147568,45
0.886978,1.22441,0.0792366,28
1.19251,1.64557,0.177798,24
0.329276,0.454209,-0.0888548,47
1.10014,1.517,0.230089,24
0.381179,0.52542,-0.0797026,13
0.8029,1.10632,0.216505,27
0.690897,0.951637,0.228589,20
0.973624,1.34008,0.382417,8
0.847661,1.16628,-0.0251664,17
0.767017,1.05184,0.022723,10
0.969897,1.32957,0.0862497,26
1.2006,1.64462,0.178146,24
1.12183,1.53559,0.233502,25
0.794909,1.0877,0.213377,36
0.711599,0.972989,0.234313,15
1.05666,1.44428,-0.093786,1
1.01488,1.38717,0.396814,12
0.921204,1.25867,-0.0272258,15
0.30979,0.422037,-0.14028,15
0.73736,1.00416,0.0217457,10
0.378407,0.515139,-0.147568,45
0.984942,1.34084,0.0871917,39
1.19424,1.62458,0.176403,28
1.14338,1.55425,0.236914,23
0.79617,1.08187,0.212751,36
0.729956,0.991175,0.239275,12
1.02354,1.38931,-0.0904365,1
1.0241,1.39007,0.398613,21
0.989438,1.34253,-0.0291106,31
0.720475,0.974378,0.0211523,12
0.993181,1.34221,0.0875057,34
1.18303,1.59819,0.173963,25
1.14853,1.55045,0.236914,27
0.801118,1.08068,0.213064,37
0.877081,1.18271,0.286214,42
1.01386,1.36666,-0.0891805,1
1.02779,1.38493,0.398163,27
1.00365,1.35191,-0.0293899,46
0.370341,0.497395,-0.166162,12
0.713122,0.957423,0.0208382,18
0.995472,1.33553,0.0872964,27
1.18622,1.59085,0.173614,25
1.14918,1.54007,0.235939,27
0.802521,1.07471,0.212438,38
1.0034,1.34322,0.325902,37
1.01384,1.35671,-0.0887618,7
1.02911,1.37665,0.396814,28
1.01196,1.35321,-0.0294946,47
0.71766,0.956528,0.0208731,28
0.954559,1.27135,0.0833189,11
1.18698,1.58033,0.172917,25
1.14978,1.5297,0.234964,27
0.33046,0.439492,-0.0675156,16
0.803893,1.06874,0.211812,38
1.02224,1.35854,0.330481,34
1.01857,1.35316,-0.0887618,11
1.0386,1.37927,0.398613,33
1.01547,1.34807,-0.0294597,42
0.720994,0.954017,0.0208731,31
0.861405,1.13898,0.0748404,9
1.18768,1.56982,0.17222,25
1.15512,1.52568,0.234964,28
0.80404,1.06121,0.210874,39
1.02698,1.35496,0.330481,34
1.02449,1.35119,-0.0888665,16
1.04459,1.37719,0.399063,37
0.991164,1.30628,-0.0286219,38
0.734009,0.964223,0.0211523,19
0.867796,1.13915,0.0750498,15
1.18349,1.55299,0.170825,25
1.16525,1.52795,0.235939,28
0.794557,1.04112,0.207432,43
1.0329,1.35293,0.330863,38
1.02799,1.34602,-0.0887618,28
1.05294,1.37818,0.400413,39
0.859717,1.12487,-0.0247126,12
0.731287,0.953721,0.0209778,12
0.866904,1.12977,0.0746311,20
1.18041,1.53779,0.169605,23
1.17058,1.52387,0.235939,31
0.395522,0.51471,-0.0797026,13
0.805409,1.04774,0.209309,41
1.0436,1.3571,0.332771,39
1.03147,1.34084,-0.0886571,33
1.06368,1.38222,0.402662,41
0.735556,0.955484,-0.0210476,12
0.811617,1.05087,0.0231768,10
0.874506,1.13148,0.0749451,19
1.18455,1.53208,0.169431,26
1.16617,1.50722,0.233989,31
0.806643,1.04179,0.208684,45
0.712349,0.920011,-0.101798,2
1.0351,1.33637,0.328573,33
1.03002,1.32934,-0.0881338,30
1.06373,1.37234,0.400863,41
0.737662,0.951331,-0.0210127,21
1.03506,1.33055,0.0294248,21
0.884585,1.1363,0.0754685,16
1.18377,1.52007,0.168559,23
1.1641,1.49374,0.232527,33
0.810274,1.03897,0.208684,43
0.740061,0.948941,-0.105284,2
1.0301,1.32037,0.32552,33
1.01991,1.30684,-0.0868777,20
1.07331,1.37476,0.402662,38
0.750824,0.961358,-0.0212919,70
1.05573,1.3474,0.0298785,25
0.937633,1.19624,0.0796553,25
1.18415,1.50966,0.167862,25
1.16686,1.48655,0.232039,34
0.808836,1.03006,0.207432,45
0.748292,0.952619,-0.105981,2
1.03834,1.32139,0.326665,28
0.78378,0.997081,-0.0664667,8
1.07569,1.36794,0.401763,41
0.739176,0.94,-0.0208731,100
1.06763,1.35331,0.0300879,29
