x,y,z,intensity
1.29932,0.730935,0.183048,73
1.31502,0.739465,-0.185241,78
1.29838,0.729809,0.235903,57
1.30435,0.733166,-0.130908,97
1.34189,0.753957,0.299189,50
1.3165,0.739392,-0.079132,78
1.30334,0.731699,0.345075,75
1.31662,0.738856,-0.0263531,75
1.29567,0.726798,0.398064,66
1.3151,0.735588,-0.403758,68
1.30382,0.72898,0.0260739,70
1.30644,0.730147,-0.345525,100
1.31108,0.732735,0.0787133,58
1.32144,0.738228,-0.294227,65
1.32379,0.739235,0.132651,65
1.31089,0.731731,-0.23778,71
1.30186,0.726395,0.183048,76
1.31586,0.733902,-0.184998,81
1.30942,0.730311,0.237468,60
1.31908,0.7354,-0.132128,87
1.31733,0.733819,-0.0790273,79
1.30589,0.727146,0.345075,75
1.32606,0.738376,-0.0264928,80
1.29976,0.723437,0.398581,65
1.33455,0.740365,-0.408934,67
1.31497,0.729502,0.0262484,60
1.31738,0.730536,-0.347774,100
1.31712,0.730091,0.0789226,58
1.3326,0.738368,-0.296136,69
1.33856,0.741367,0.133871,63
1.33059,0.736951,-0.240909,81
1.306,0.723035,0.183292,72
1.32002,0.730497,-0.185241,78
1.31542,0.727649,0.238093,61
1.32862,0.734647,-0.132825,94
1.3384,0.740054,0.29728,86
1.325,0.732346,-0.0793413,78
1.30829,0.722812,0.345075,78
1.33913,0.739543,-0.0267022,76
1.31411,0.72543,0.402205,68
1.34039,0.737799,-0.409969,67
1.33503,0.734547,0.0265975,60
1.32846,0.730628,-0.350024,100
1.32316,0.727414,0.079132,58
1.32128,0.726379,-0.293083,58
1.34101,0.736924,0.133871,63
1.33662,0.734204,-0.241535,73
1.32418,0.727071,0.185485,73
1.33127,0.73066,-0.18646,78
1.31795,0.723052,0.238093,61
1.33642,0.73288,-0.133348,91
1.34786,0.739155,0.298807,51
1.33631,0.732517,-0.0798647,79
1.32448,0.725731,0.348674,83
1.33469,0.731023,-0.0265626,80
1.31833,0.721767,0.402722,70
1.33799,0.730104,-0.408416,66
1.3411,0.731798,0.0266673,60
1.34811,0.735318,-0.354523,100
1.33972,0.730439,0.0799694,60
1.34289,0.731865,-0.29728,67
1.34371,0.732004,0.133871,61
